,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ
454,11.7,2.9,28499,9.6,23.8,22.4,16.0,7.6,6.8,0.4,2.0,6.0,2.4,4.7,1.8
455,7.5,3.1,28776,7.9,20.2,23.6,11.5,7.5,5.2,1.2,1.2,6.0,1.6,2.5,2.2
456,6.4,3.0,33178,5.1,16.5,24.4,9.4,6.8,6.1,0.2,3.0,4.2,1.2,3.3,1.2
457,10.5,1.6,27605,8.7,21.1,21.6,13.7,5.9,11.7,2.0,4.2,9.6,0.8,5.1,2.1
458,10.0,2.8,32321,6.7,17.9,24.0,14.3,6.9,10.2,0.1,5.5,4.4,2.7,4.1,1.1
459,11.2,2.9,33294,7.1,21.6,23.5,13.1,9.7,5.2,0.9,2.0,3.3,2.2,4.8,1.2
460,12.5,3.3,26757,11.4,19.6,25.2,13.8,7.7,15.2,3.0,2.3,6.9,2.4,3.4,1.4
461,13.7,4.6,27494,10.7,18.7,23.9,13.2,9.4,15.7,4.0,6.3,4.6,2.6,4.9,2.7
462,10.0,2.1,32631,8.1,23.3,20.1,15.8,5.3,6.2,0.5,2.4,1.1,0.6,2.4,4.1
463,10.9,2.1,27031,11.4,23.9,22.2,17.8,5.5,6.2,0.2,4.3,1.7,1.1,5.0,1.8
464,19.9,4.3,22640,3.2,22.1,22.3,11.7,2.4,3.3,0.0,0.0,19.5,0.0,1.7,6.1
465,12.4,1.0,26369,11.8,18.1,21.7,15.7,2.9,7.3,1.8,0.0,5.6,0.0,1.7,0.0
466,10.5,3.3,26651,7.2,21.1,24.1,13.2,6.6,4.5,0.5,3.2,6.5,0.8,3.1,0.0
467,10.6,2.8,30355,3.9,19.1,24.8,11.6,5.1,7.6,0.5,3.6,4.8,1.7,5.1,1.1
468,6.1,0.0,31406,4.7,23.2,22.5,10.5,1.8,1.5,0.0,0.4,12.0,0.0,0.6,0.0
469,10.9,3.2,27372,8.8,24.1,24.0,13.6,5.0,14.0,0.7,2.0,5.2,2.9,5.8,2.5
470,12.2,2.7,30073,6.8,18.3,24.1,14.6,8.6,11.9,0.4,9.1,8.3,1.9,6.9,2.3
471,10.6,2.7,29038,6.0,19.8,22.1,15.8,5.2,7.2,0.3,4.4,6.6,1.7,6.6,2.6
472,8.7,5.6,26461,13.4,20.2,24.1,14.4,8.6,18.2,2.2,1.2,8.1,0.9,3.4,3.4
473,11.3,3.3,29711,8.5,20.1,22.8,15.8,7.4,3.5,0.2,1.2,3.4,0.0,3.2,4.2
474,12.4,4.5,27945,7.0,19.4,21.0,14.2,7.9,6.0,0.3,4.4,3.4,0.6,3.6,7.7
475,5.5,1.1,33749,10.7,22.7,24.6,13.2,1.5,4.8,0.5,4.8,2.4,0.2,3.9,1.2
476,7.3,2.3,29509,5.2,18.5,24.9,11.2,6.0,3.5,0.5,1.8,5.8,0.4,2.7,1.8
477,7.8,5.3,30403,8.0,21.1,23.1,12.6,5.8,6.9,1.0,1.8,7.9,2.1,4.6,1.7
478,9.7,3.2,25456,7.9,19.6,22.9,14.5,6.6,8.0,0.3,9.6,5.6,0.3,5.7,3.9
479,13.2,3.4,28965,6.8,23.8,21.1,16.1,8.4,7.6,0.1,1.4,2.6,1.0,3.1,1.9
480,8.1,2.4,34178,4.3,17.2,24.4,14.4,5.2,5.4,0.4,5.4,3.6,0.3,4.5,1.5
481,10.1,2.9,31577,6.3,19.3,23.1,14.0,5.4,9.2,1.0,9.5,3.1,0.4,4.8,7.3
482,8.7,4.7,35382,7.4,20.8,19.0,15.8,6.2,4.9,0.2,3.8,8.7,1.2,5.0,1.5
483,12.8,5.6,26535,11.4,22.5,16.6,20.8,8.1,7.9,0.6,2.9,11.8,1.2,7.4,7.4
484,4.7,3.7,45242,5.2,16.6,20.0,10.6,6.8,7.2,0.5,9.9,5.0,1.3,3.1,0.8
485,10.0,4.1,34161,7.5,14.2,19.0,12.5,7.0,9.1,0.6,9.4,9.6,1.4,6.4,7.0
486,10.8,3.7,31668,8.9,20.0,19.2,13.8,9.1,4.8,0.2,4.7,8.5,0.8,6.1,1.8
487,6.5,6.3,41517,6.4,16.3,21.3,11.7,7.5,32.1,1.8,8.7,1.3,1.5,4.6,2.7
488,7.4,6.3,37888,7.1,14.9,22.4,12.9,7.0,21.2,1.2,7.5,2.3,1.0,5.9,1.5
489,10.7,5.9,34784,8.2,22.3,23.7,13.2,5.8,15.2,1.7,5.6,2.3,2.4,6.7,1.1
490,13.0,7.3,32526,12.3,17.7,21.8,15.1,9.3,25.3,2.6,7.1,4.5,1.5,7.7,2.4
491,5.1,5.7,42639,5.2,16.1,20.5,10.8,4.9,13.2,0.9,4.2,1.6,0.7,3.5,1.4
492,7.8,6.3,38132,8.8,17.2,20.4,12.7,6.7,17.6,2.6,7.9,1.1,1.3,6.4,1.9
493,14.3,5.7,26717,11.8,19.7,21.0,19.2,9.0,5.2,0.5,2.7,20.8,2.4,8.0,1.4
494,11.9,4.9,35581,9.6,22.3,18.0,15.8,7.7,13.4,1.4,3.7,7.9,1.4,7.2,4.1
495,15.5,4.5,26979,9.3,15.7,19.6,13.1,8.9,7.4,0.4,5.6,7.3,1.4,8.3,7.4
496,9.1,5.9,38048,9.5,16.6,19.4,13.1,6.8,28.1,2.1,8.0,3.2,3.4,8.2,6.3
497,15.5,6.1,26875,12.6,18.6,20.4,15.9,11.2,7.0,0.5,2.7,10.4,0.9,9.3,2.2
498,14.2,6.5,25884,8.9,12.8,24.3,14.2,10.1,18.2,0.6,5.9,12.4,1.7,8.9,5.6
499,9.9,4.7,28925,8.8,17.0,19.5,12.7,7.3,6.7,0.3,3.5,9.6,1.1,5.6,7.2
500,13.4,5.3,29824,8.8,18.1,20.2,13.9,9.1,14.3,0.7,6.2,3.4,1.1,9.5,1.9
501,17.9,7.9,27217,12.2,15.3,21.4,15.3,11.5,5.8,0.3,3.8,15.2,2.4,8.4,4.1
502,5.3,5.3,45905,7.0,16.2,20.5,10.2,4.6,20.5,2.7,3.6,0.9,1.2,4.8,2.6
503,13.2,5.8,28712,10.4,20.3,18.0,16.1,9.4,6.6,0.4,3.5,12.6,1.0,6.4,4.6
504,14.0,6.5,28600,10.0,18.5,21.9,15.5,9.2,6.3,0.6,3.6,15.4,1.0,9.0,1.8
505,10.5,6.3,31330,9.2,19.2,21.4,14.6,7.9,4.9,0.3,3.1,15.2,1.3,5.3,1.1
506,13.9,6.2,33879,9.5,18.6,18.1,13.8,7.9,20.5,1.6,5.6,6.4,1.8,7.5,6.5
507,10.5,4.4,33605,8.3,20.9,18.5,14.9,7.4,6.0,0.5,4.8,4.9,1.2,9.3,1.3
508,11.3,5.9,29028,10.6,17.7,21.7,14.8,8.7,9.9,0.6,3.6,8.3,1.3,6.8,1.9
509,16.8,5.7,26215,14.5,16.4,22.5,14.3,10.6,35.4,3.3,7.3,12.0,2.5,5.3,2.9
510,18.1,8.9,23466,19.1,19.2,19.4,20.4,8.5,18.3,1.6,1.5,25.9,3.4,5.1,3.2
511,10.9,6.0,31050,10.0,12.8,26.0,10.6,9.9,33.2,2.2,5.6,6.3,3.9,4.3,0.8
512,16.6,6.6,22945,20.3,18.9,20.6,18.3,7.9,12.4,1.5,2.2,19.0,2.1,4.8,1.2
513,11.6,6.6,32005,8.9,23.6,18.0,19.6,7.3,13.6,0.8,9.6,18.1,1.2,4.8,1.6
514,13.2,7.0,26950,14.8,17.1,22.6,14.2,8.2,24.2,2.8,5.0,14.1,2.9,4.9,1.6
515,11.9,5.1,39299,11.8,23.4,20.6,15.3,6.9,28.5,3.5,3.0,16.5,1.7,4.5,1.1
516,15.3,8.0,28007,11.8,18.0,22.1,16.8,8.9,34.1,2.3,4.9,13.6,2.3,6.7,4.9
517,10.0,4.8,30017,10.8,15.5,22.3,14.6,8.4,12.8,0.3,0.5,14.3,1.9,2.7,0.5
518,8.2,5.2,33550,6.7,20.1,19.3,13.4,6.2,12.4,2.1,4.6,5.6,2.8,3.1,0.5
519,13.7,5.5,29613,13.3,19.8,21.5,15.6,7.1,15.3,2.3,3.3,18.6,2.7,2.9,0.9
520,14.4,5.5,26273,15.9,16.1,22.5,15.7,8.2,36.5,1.9,1.3,25.6,2.2,5.2,2.4
521,13.9,6.1,26228,15.8,16.2,20.8,16.0,11.3,41.8,1.5,1.6,20.9,1.2,5.0,6.3
522,11.8,6.0,32006,11.0,15.2,23.4,13.1,9.2,23.8,1.7,4.4,13.6,2.5,3.4,0.7
523,13.3,5.5,25847,13.7,12.7,26.0,14.2,10.4,31.7,2.6,2.1,17.4,2.0,4.1,0.9
524,14.4,6.4,29089,14.4,16.9,21.6,15.0,8.2,14.9,1.0,1.5,21.0,2.0,3.1,0.9
525,17.6,5.6,25326,14.6,21.0,18.1,16.8,6.5,5.9,0.5,0.4,25.7,1.8,4.7,5.3
526,14.0,4.3,23907,15.5,24.0,18.4,20.4,5.5,7.6,0.9,1.4,17.6,0.8,5.8,2.3
527,19.7,4.8,22760,20.7,19.2,22.8,14.9,8.9,36.7,4.0,0.5,23.0,4.3,6.0,4.3
528,12.6,5.3,33432,9.6,23.7,21.3,15.7,6.1,22.8,1.4,3.5,14.9,1.6,4.4,1.5
529,16.1,6.8,23699,13.5,16.1,22.2,15.0,9.6,45.2,0.8,4.4,12.2,1.1,9.6,6.1
530,15.1,7.4,27724,12.5,17.5,22.4,16.6,5.1,25.2,1.4,2.5,23.7,2.0,4.2,2.0
531,17.7,8.6,25922,13.7,18.4,21.3,18.8,9.9,33.6,0.7,0.9,22.6,2.7,7.8,1.3
532,15.8,5.4,24127,18.6,16.9,23.1,15.7,9.0,20.6,3.1,2.9,21.6,2.3,5.2,1.0
533,18.0,6.1,23604,17.4,19.4,20.6,15.7,9.3,27.5,1.1,3.1,16.9,2.4,7.2,1.6
534,16.5,7.7,25117,14.7,16.8,22.5,15.6,9.7,27.6,2.1,4.0,16.5,2.3,5.8,3.1
535,18.0,8.4,22493,17.4,20.7,21.0,20.1,8.0,16.6,0.6,1.5,20.8,1.6,6.3,1.9
536,14.3,6.2,24671,14.9,18.4,21.7,14.7,9.8,19.2,1.0,0.9,13.1,3.3,4.8,3.5
537,13.6,6.3,25091,16.5,19.8,19.4,15.4,8.3,8.8,0.1,1.0,24.9,1.5,3.3,1.2
538,16.9,4.4,23957,21.7,19.7,21.6,20.3,6.1,15.8,2.0,2.5,24.6,2.3,6.8,1.4
539,10.5,2.6,33868,8.6,21.2,19.2,14.4,4.2,7.2,0.0,10.0,7.4,0.3,6.2,5.3
540,5.3,2.7,32943,9.9,21.1,23.0,10.5,4.0,6.6,0.2,4.4,6.8,1.5,4.6,4.8
541,7.2,1.2,33737,7.8,22.3,21.9,10.3,4.7,4.5,0.1,2.1,5.4,1.0,3.4,2.8
542,6.5,1.6,32590,7.7,21.6,22.8,14.5,3.2,5.6,0.0,4.9,5.8,0.7,5.3,5.2
543,9.5,1.8,32474,13.4,24.0,21.1,12.2,7.2,9.2,0.0,0.1,5.9,0.0,1.5,6.5
544,8.6,1.6,37626,10.1,19.9,23.8,12.7,6.8,4.9,0.1,1.7,10.5,0.5,3.0,1.2
545,7.1,0.9,38298,7.3,17.6,22.6,10.6,4.5,7.3,1.3,7.0,14.7,2.1,1.6,1.7
546,8.1,3.1,39300,8.4,15.5,22.4,9.1,5.4,9.7,0.8,8.5,13.1,1.1,4.8,2.1
547,9.0,4.4,33849,10.3,24.0,24.0,13.4,6.5,9.2,1.5,2.8,13.9,1.7,2.7,0.0
548,17.1,1.0,28008,8.1,23.2,21.2,10.3,7.5,6.0,0.1,6.1,7.9,0.2,5.4,3.9
549,4.7,1.9,33635,6.0,17.9,23.4,14.6,4.8,9.0,0.5,0.2,8.7,1.3,2.1,2.0
550,6.0,2.2,39403,3.7,23.4,20.1,13.6,2.1,2.1,0.2,1.6,6.2,1.3,1.5,0.0
551,12.2,4.1,36217,8.0,23.3,22.8,13.6,4.7,10.8,2.0,1.0,4.8,3.1,4.4,1.4
552,6.6,3.0,32712,7.3,18.9,22.7,12.2,5.4,7.8,0.3,8.9,3.9,0.4,5.0,4.9
553,9.6,2.5,31366,14.1,20.6,22.7,14.6,8.2,15.4,1.0,3.8,8.6,1.0,5.7,3.7
554,13.3,4.1,25471,11.4,17.9,22.8,13.9,7.7,4.3,1.0,4.6,6.0,2.1,6.9,4.2
555,8.7,3.5,29908,6.8,17.4,24.3,10.9,8.3,4.2,0.2,3.5,3.2,1.1,4.7,1.2
556,13.6,6.1,26106,9.6,19.8,19.0,16.2,8.1,7.2,0.1,4.0,8.9,0.4,7.2,5.9
557,15.9,5.6,25637,12.6,17.4,23.1,16.5,9.2,3.5,0.2,1.8,16.3,1.7,5.9,1.4
558,15.8,7.3,25948,12.5,18.7,22.7,16.9,11.5,15.8,0.9,6.1,4.2,1.5,8.2,2.4
559,9.5,4.2,32900,9.8,15.2,23.6,13.4,7.3,6.3,0.3,11.1,6.0,1.2,4.8,0.9
560,13.0,6.1,26861,11.5,16.1,23.5,16.0,10.2,6.6,0.2,4.2,6.3,1.9,5.6,2.9
561,14.6,6.7,25853,12.2,19.3,20.7,16.2,7.8,6.0,0.2,3.6,9.6,1.9,6.7,3.7
562,15.0,5.3,24513,9.7,20.1,21.9,16.8,9.9,4.6,0.2,3.3,4.3,0.6,6.8,1.3
563,10.1,4.7,26262,9.3,18.9,24.0,14.0,7.9,3.8,0.1,1.8,4.4,1.1,5.4,1.3
564,10.8,4.6,28491,8.0,17.6,23.3,12.8,8.9,13.5,0.5,3.6,6.4,0.8,5.8,1.5
565,12.0,5.4,31677,8.1,20.8,20.6,14.8,9.0,16.7,0.5,7.6,3.2,0.5,6.8,1.7
566,9.4,4.4,31136,7.6,15.1,24.2,13.7,9.3,13.3,0.7,4.9,2.9,1.7,5.2,2.0
567,22.5,5.2,22588,18.2,18.0,22.9,20.8,6.8,6.6,0.1,1.7,23.8,1.9,7.4,2.8
568,6.1,2.9,42149,9.5,19.1,23.5,10.6,4.1,4.4,0.6,3.0,3.0,2.1,9.2,1.1
569,12.2,5.5,34682,6.6,16.3,20.7,12.9,8.2,16.1,0.7,8.8,1.1,1.0,5.2,5.5
570,11.6,4.3,30794,7.7,16.2,22.5,11.3,8.4,10.7,0.5,7.3,6.6,0.8,6.6,2.6
571,16.7,5.9,22329,10.5,15.2,23.4,14.5,7.1,4.9,0.4,4.0,8.2,1.6,6.6,7.3
572,17.0,5.6,24108,14.2,20.4,21.0,18.7,7.1,5.0,0.6,0.9,16.1,1.6,8.5,1.8
573,20.9,6.5,22624,15.8,17.6,24.3,18.5,9.0,4.7,0.5,2.4,14.8,1.6,8.2,1.3
574,13.6,5.9,24138,10.3,18.3,22.3,17.6,9.5,3.6,0.2,2.0,17.2,2.2,5.3,2.4
575,13.6,4.9,25375,11.8,16.3,24.4,13.7,9.6,9.8,1.0,3.0,7.4,1.3,6.5,1.7
576,18.1,8.0,25658,9.7,20.6,19.4,18.2,8.3,9.6,0.3,5.0,6.4,0.5,9.1,3.5
577,8.3,4.4,33737,8.0,18.9,20.5,13.0,7.8,11.4,1.2,10.7,1.7,0.8,4.8,1.4
578,11.4,4.9,30338,8.8,15.8,23.4,15.4,8.7,9.4,0.4,3.6,4.1,1.6,4.8,2.2
579,13.7,6.3,29777,10.3,17.3,22.4,15.2,10.4,21.5,1.0,8.3,2.3,1.0,6.9,3.0
580,6.4,3.2,35979,5.1,16.7,22.9,10.9,6.3,6.0,0.3,6.5,0.9,1.1,4.1,0.8
581,6.9,2.6,28513,8.3,17.0,25.7,11.6,6.9,4.5,0.3,3.0,6.3,1.2,3.7,1.2
582,9.4,4.6,29703,9.8,18.0,23.2,14.0,7.4,7.5,0.5,3.9,2.0,0.6,5.6,0.9
583,16.6,6.5,25141,11.9,22.7,20.9,21.5,7.8,2.7,0.1,2.6,13.7,1.0,8.0,1.1
584,17.4,7.2,28807,9.9,17.3,22.3,15.2,11.3,28.9,1.1,8.9,1.3,1.3,9.8,3.3
585,10.2,3.6,27212,13.4,16.1,23.8,14.7,6.7,4.0,0.2,1.6,13.1,2.2,7.0,0.8
586,16.3,6.6,24080,12.7,17.1,23.0,16.9,9.8,8.4,0.2,4.8,10.0,1.4,7.4,2.3
587,10.4,4.7,33081,8.0,23.6,19.1,15.7,6.9,7.7,0.2,4.6,11.6,0.4,4.4,2.1
588,19.4,7.5,22659,14.3,15.9,23.8,17.3,10.5,3.3,0.1,3.0,17.1,1.4,6.8,0.9
589,13.1,6.3,29439,7.9,15.4,19.1,13.3,7.5,10.3,0.6,8.5,7.5,0.5,6.1,4.3
590,11.6,4.9,27031,10.6,18.2,22.9,16.4,7.3,3.5,0.4,1.7,4.6,1.4,5.2,1.1
591,14.3,6.5,24545,13.2,18.9,21.7,16.1,8.5,14.4,0.4,5.8,3.7,1.4,9.6,5.9
592,17.9,7.6,23756,13.3,15.7,21.6,20.6,10.0,10.4,0.2,3.9,13.3,1.7,7.0,7.7
593,13.6,5.0,26256,9.8,17.8,22.9,15.5,10.8,15.3,0.6,3.1,4.8,0.6,6.4,2.2
594,14.7,4.9,25555,8.8,17.0,22.1,14.7,10.6,10.0,0.4,3.8,4.6,0.5,6.5,5.6
595,9.1,4.5,29008,9.9,15.5,25.3,12.8,9.6,7.0,0.4,4.4,4.0,1.8,5.2,0.9
596,13.9,6.0,28434,8.7,18.6,21.7,13.4,9.9,13.5,0.5,6.2,2.0,1.0,7.3,2.4
597,17.5,5.2,26116,10.9,20.4,20.8,14.8,9.4,12.7,0.4,5.5,4.4,1.1,7.2,1.9
598,13.2,4.1,26034,14.1,18.9,23.0,14.3,7.5,5.3,0.9,2.8,8.5,1.5,7.3,1.2
599,4.6,3.6,39448,6.5,13.6,25.3,9.8,6.6,13.4,0.6,5.8,1.0,0.5,3.1,3.3
600,15.1,4.0,27860,9.1,20.0,19.8,20.4,8.6,4.9,0.2,3.9,12.2,1.3,6.0,2.8
601,13.7,4.4,25428,10.5,18.0,22.9,15.1,8.3,7.1,0.2,1.7,6.7,1.2,5.1,3.3
602,16.7,5.6,23453,14.0,17.5,23.5,21.4,8.1,28.5,0.8,4.0,16.5,3.7,5.6,2.2
603,20.0,7.6,22062,14.5,16.4,25.3,21.2,9.8,42.8,3.6,1.3,13.1,3.9,7.2,4.0
604,8.4,4.4,30545,7.7,12.6,26.3,13.3,8.3,23.3,1.4,5.4,5.6,2.6,2.8,1.6
605,12.5,4.2,30507,8.0,12.6,22.0,13.3,9.1,27.8,1.1,9.8,6.4,2.4,3.8,4.3
606,15.4,7.4,26149,10.4,11.9,23.9,19.1,11.6,43.5,1.1,7.6,5.3,2.7,7.4,7.6
607,15.5,3.6,25150,13.2,17.0,24.2,13.7,9.4,23.7,0.4,2.3,20.3,3.4,3.7,1.2
608,17.6,5.5,27120,12.7,21.3,23.4,15.2,6.9,13.4,0.4,0.9,13.9,0.8,3.4,1.2
609,16.2,3.6,23020,14.3,17.5,25.2,15.1,8.3,24.1,0.9,1.7,10.9,2.3,4.5,1.2
610,11.5,3.7,28577,10.8,15.5,24.3,16.9,7.4,18.3,0.7,2.6,13.7,2.3,3.6,1.3
611,9.4,3.0,29060,9.9,20.7,24.0,19.1,8.1,11.6,0.2,0.5,7.5,0.8,0.7,2.1
612,17.4,5.1,23226,17.2,14.6,25.6,16.7,9.7,37.0,2.4,4.7,5.3,2.1,7.8,2.6
613,14.2,5.4,24454,13.7,17.6,24.4,19.3,7.1,17.5,0.3,0.6,22.3,2.6,4.3,1.1
614,12.9,4.9,29387,9.8,14.7,23.8,13.6,7.8,22.3,0.5,1.0,19.0,1.9,3.1,4.2
615,12.0,2.9,28801,11.7,19.8,25.3,16.9,4.7,14.8,1.7,1.4,14.2,1.8,3.5,1.4
616,12.6,4.1,27828,10.2,18.5,24.4,17.7,7.5,18.5,0.1,0.4,14.5,2.3,4.6,2.3
617,16.9,7.4,22147,11.0,19.0,23.0,16.7,8.3,33.0,0.4,1.1,21.1,1.3,4.7,1.7
618,16.5,6.5,24363,12.3,18.6,22.5,18.2,8.0,36.4,0.1,1.0,16.3,2.9,4.8,3.0
619,15.4,4.3,23916,11.7,18.6,24.0,16.8,9.6,23.1,0.2,0.9,26.3,3.8,3.7,1.3
620,15.4,5.1,24683,11.3,16.0,23.8,16.0,10.2,34.2,0.7,3.0,10.8,2.0,5.6,4.0
621,16.3,6.2,23155,12.4,15.8,24.2,18.3,9.6,27.3,0.6,3.2,12.5,2.6,5.6,4.3
622,19.5,6.3,26431,10.3,19.1,25.7,15.7,8.9,16.1,0.3,0.0,17.5,1.7,3.2,0.6
623,21.0,7.7,20460,15.4,17.4,25.3,21.7,10.8,35.2,0.6,1.5,16.3,3.4,6.8,2.6
624,14.7,6.6,25374,12.6,18.8,23.5,20.0,9.2,19.6,1.1,2.9,7.5,1.5,5.4,1.3
625,10.6,5.8,28286,9.6,15.6,24.8,16.6,9.2,28.2,1.0,2.6,14.7,3.0,3.1,0.3
626,13.9,4.9,30267,9.3,19.0,23.8,15.8,8.7,26.9,0.7,5.3,6.4,1.5,5.6,1.5
627,11.6,5.2,28248,11.9,14.5,25.5,15.6,8.7,19.7,2.6,4.7,17.8,1.4,4.3,5.2
628,10.5,6.0,28750,8.4,20.8,19.5,19.4,6.9,14.3,1.9,7.5,6.1,2.3,7.7,2.1
629,10.8,5.2,34187,6.5,19.1,20.8,12.7,7.2,12.5,1.1,5.5,6.5,2.4,3.5,0.7
630,16.3,6.5,28728,10.4,21.0,20.8,16.0,9.3,18.8,1.8,6.5,12.9,3.2,6.6,1.7
631,20.3,8.7,24296,12.6,20.2,21.7,19.9,8.1,21.6,1.8,4.6,16.7,3.4,6.7,1.6
632,14.4,7.9,25781,10.1,17.9,22.9,17.5,9.1,14.6,1.3,7.0,11.8,3.0,5.6,1.1
633,14.1,7.5,27492,9.6,17.2,23.1,14.9,7.7,21.6,3.0,8.4,7.7,2.1,4.9,2.1
634,15.9,6.4,27425,7.7,19.4,22.1,16.4,9.0,11.0,0.7,6.9,15.8,3.3,5.7,3.0
635,13.4,4.4,26249,14.2,20.0,22.5,18.2,8.7,25.0,3.3,7.1,16.0,3.0,6.8,4.5
636,13.7,5.4,29141,11.7,16.3,22.8,15.4,8.5,22.7,3.0,7.4,11.1,3.9,4.6,5.2
637,11.7,6.3,26465,10.5,21.0,19.4,18.6,6.6,2.8,0.2,3.1,10.5,1.0,6.9,1.1
638,12.7,4.9,25163,12.5,21.8,20.0,17.4,5.9,3.2,0.3,2.4,14.6,1.7,5.7,1.0
639,12.0,4.8,27319,11.1,20.3,22.1,15.3,8.6,4.0,0.3,2.8,15.1,1.7,7.4,1.3
640,6.1,4.5,44103,6.1,17.6,20.8,10.9,6.0,15.5,1.7,10.8,1.9,1.1,4.8,1.5
641,8.3,4.2,36383,5.4,17.7,20.5,12.3,6.1,5.1,0.2,7.2,8.7,0.8,6.4,3.0
642,6.8,4.4,48225,6.7,15.4,23.1,8.7,6.0,20.2,2.4,10.0,2.7,1.3,4.7,2.8
643,7.4,3.8,36012,7.7,17.8,20.3,11.6,6.8,13.7,1.3,7.1,4.3,0.9,5.9,5.3
644,9.8,3.8,28476,7.7,21.1,19.6,16.0,7.8,2.6,0.2,2.5,6.9,0.7,7.4,1.3
645,17.7,7.3,25876,11.4,20.1,19.3,19.3,8.6,8.1,0.3,3.2,10.2,1.8,8.0,3.7
646,10.3,5.3,29748,12.6,18.8,22.6,14.2,8.7,11.6,1.0,3.1,8.0,1.3,6.0,1.4
647,11.4,5.6,26082,12.7,20.6,20.3,16.2,7.8,3.8,0.0,2.0,18.1,0.9,6.5,0.2
648,16.8,7.3,25276,10.3,18.2,18.2,15.3,5.5,6.1,1.0,7.3,11.1,1.6,8.9,6.8
649,11.9,3.9,25057,17.0,19.4,22.7,14.1,7.0,5.6,1.6,3.2,11.1,2.2,7.8,1.1
650,14.1,6.2,27734,9.8,21.1,20.0,17.7,8.8,7.9,0.5,4.4,6.9,0.9,8.8,2.6
651,10.4,5.3,28560,13.0,18.8,22.9,13.2,8.9,17.3,2.2,4.7,5.2,2.3,6.4,2.4
652,12.5,6.5,32252,11.4,16.2,22.8,13.8,10.6,34.5,4.0,10.0,2.1,2.0,8.9,2.5
653,14.2,5.2,26867,10.2,18.5,20.6,15.6,8.6,9.4,0.3,5.7,6.5,0.7,9.1,5.3
654,16.8,6.8,25517,8.9,18.5,20.0,18.4,9.7,6.5,0.3,3.7,8.7,0.9,9.4,7.2
655,14.2,5.3,26561,10.2,20.7,19.8,17.1,8.2,9.8,0.4,5.1,7.7,1.6,9.6,6.5
656,9.1,5.3,34017,9.4,18.2,20.2,12.5,7.8,22.7,2.0,7.0,2.2,1.0,6.8,3.7
657,10.0,7.4,33111,7.1,21.4,18.6,17.2,6.7,19.3,1.4,0.9,3.4,0.9,4.0,0.7
658,12.7,6.2,26070,11.4,19.7,19.8,17.6,8.5,8.6,0.5,3.3,4.0,0.7,9.0,5.0
659,10.6,2.7,26415,14.4,17.8,21.1,11.9,6.3,4.9,0.6,3.1,7.9,1.4,6.5,5.6
660,12.4,5.4,25294,11.9,21.3,18.5,16.5,6.3,5.6,0.4,4.2,11.6,1.1,7.7,6.9
661,12.3,6.1,29630,10.8,22.2,19.0,16.9,7.5,3.7,0.4,1.7,11.2,1.4,5.5,0.8
662,14.2,5.9,26059,10.2,20.8,19.9,17.2,7.2,3.8,0.1,3.2,17.5,0.9,6.4,1.7
663,13.8,6.8,25837,10.2,21.1,19.9,18.9,8.2,4.1,0.2,3.0,11.5,1.1,7.3,2.3
664,12.7,5.2,27593,7.4,21.7,19.5,17.0,7.0,3.2,0.4,2.8,10.7,0.7,6.5,1.7
665,9.3,5.1,34244,7.1,19.6,19.7,14.6,6.6,7.7,0.3,5.2,5.8,1.0,7.6,2.6
666,11.6,6.0,26570,10.2,22.9,17.0,17.9,5.8,9.2,0.4,1.0,6.9,1.0,5.1,7.6
667,10.0,4.4,32916,6.0,21.6,18.6,15.3,6.3,6.1,0.3,5.0,5.8,0.6,7.4,2.3
668,10.5,5.8,28810,7.1,19.7,19.9,13.6,8.2,4.3,0.1,1.1,11.8,0.9,4.5,2.7
669,10.0,5.0,31468,10.6,16.7,22.3,13.6,9.0,16.2,1.4,5.1,5.2,1.5,5.8,2.0
670,7.6,3.5,43617,9.9,19.2,19.2,10.8,6.3,7.7,1.3,6.6,0.0,0.4,6.4,7.8
671,8.6,4.6,45442,6.4,20.9,17.5,12.8,6.7,14.2,0.9,7.9,2.2,0.8,7.1,4.6
672,16.1,7.8,27526,12.7,18.3,22.0,13.7,9.9,33.6,1.6,2.9,20.0,1.6,5.9,1.6
673,12.2,5.2,28331,11.2,13.0,24.2,14.1,9.8,36.2,1.6,6.7,17.9,1.6,4.2,1.7
674,12.4,4.7,30776,12.2,15.0,23.3,12.5,8.1,31.3,2.7,10.7,9.0,2.0,6.0,2.3
675,14.5,6.7,29271,13.6,20.1,21.9,13.8,8.4,29.9,1.1,1.5,11.9,1.9,4.7,2.2
676,12.7,5.7,30316,10.4,15.0,23.4,13.5,9.1,24.8,1.6,5.1,18.7,1.9,4.8,1.1
677,18.3,6.4,28076,16.1,22.4,20.2,21.5,7.8,15.4,1.4,4.0,21.6,2.0,6.3,1.1
678,17.5,5.8,24803,15.1,15.9,19.3,14.8,7.6,14.1,0.6,8.0,18.1,1.7,6.4,5.2
679,14.8,5.7,26072,14.7,15.7,23.3,15.1,9.7,31.4,1.9,5.6,14.2,2.5,6.3,2.5
680,11.5,6.0,32227,10.4,13.7,24.5,10.4,10.1,29.2,1.0,8.7,11.2,1.5,3.9,1.5
