,Region,Country,State,City,Month,Day,Year,AvgTemperature
1878091,North America,US,Indiana,Evansville,4,29,2020,62.3
1878092,North America,US,Indiana,Evansville,4,30,2020,54.4
1878093,North America,US,Indiana,Evansville,5,1,2020,56.1
1878094,North America,US,Indiana,Evansville,5,2,2020,68.8
1878095,North America,US,Indiana,Evansville,5,3,2020,70.9
1878096,North America,US,Indiana,Evansville,5,4,2020,62.7
1878097,North America,US,Indiana,Evansville,5,5,2020,57.6
1878098,North America,US,Indiana,Evansville,5,6,2020,52.6
1878099,North America,US,Indiana,Evansville,5,7,2020,56.2
1878100,North America,US,Indiana,Evansville,5,8,2020,54.7
1878101,North America,US,Indiana,Evansville,5,9,2020,47.6
1878102,North America,US,Indiana,Evansville,5,10,2020,54.2
1878103,North America,US,Indiana,Evansville,5,11,2020,50.0
1878104,North America,US,Indiana,Evansville,5,12,2020,50.7
1878105,North America,US,Indiana,Evansville,5,13,2020,51.6
1887237,North America,US,Indiana,Fort Wayne,1,1,2020,31.9
1887238,North America,US,Indiana,Fort Wayne,1,2,2020,40.9
1887239,North America,US,Indiana,Fort Wayne,1,3,2020,43.0
1887240,North America,US,Indiana,Fort Wayne,1,4,2020,36.4
1887241,North America,US,Indiana,Fort Wayne,1,5,2020,32.5
1887242,North America,US,Indiana,Fort Wayne,1,6,2020,35.1
1887243,North America,US,Indiana,Fort Wayne,1,7,2020,32.0
1887244,North America,US,Indiana,Fort Wayne,1,8,2020,28.7
1887245,North America,US,Indiana,Fort Wayne,1,9,2020,29.5
1887246,North America,US,Indiana,Fort Wayne,1,10,2020,47.7
1887247,North America,US,Indiana,Fort Wayne,1,11,2020,53.2
1887248,North America,US,Indiana,Fort Wayne,1,12,2020,33.6
1887249,North America,US,Indiana,Fort Wayne,1,13,2020,35.6
1887250,North America,US,Indiana,Fort Wayne,1,14,2020,33.8
1887251,North America,US,Indiana,Fort Wayne,1,15,2020,35.4
1887252,North America,US,Indiana,Fort Wayne,1,16,2020,32.9
1887253,North America,US,Indiana,Fort Wayne,1,17,2020,22.5
1887254,North America,US,Indiana,Fort Wayne,1,18,2020,32.3
1887255,North America,US,Indiana,Fort Wayne,1,19,2020,14.0
1887256,North America,US,Indiana,Fort Wayne,1,20,2020,17.7
1887257,North America,US,Indiana,Fort Wayne,1,21,2020,25.7
1887258,North America,US,Indiana,Fort Wayne,1,22,2020,24.1
1887259,North America,US,Indiana,Fort Wayne,1,23,2020,33.6
1887260,North America,US,Indiana,Fort Wayne,1,24,2020,37.5
1887261,North America,US,Indiana,Fort Wayne,1,25,2020,34.7
1887262,North America,US,Indiana,Fort Wayne,1,26,2020,32.2
1887263,North America,US,Indiana,Fort Wayne,1,27,2020,30.9
1887264,North America,US,Indiana,Fort Wayne,1,28,2020,32.7
1887265,North America,US,Indiana,Fort Wayne,1,29,2020,31.4
1887266,North America,US,Indiana,Fort Wayne,1,30,2020,30.8
1887267,North America,US,Indiana,Fort Wayne,1,31,2020,31.8
1887268,North America,US,Indiana,Fort Wayne,2,1,2020,33.3
1887269,North America,US,Indiana,Fort Wayne,2,2,2020,41.4
1887270,North America,US,Indiana,Fort Wayne,2,3,2020,43.3
1887271,North America,US,Indiana,Fort Wayne,2,4,2020,44.0
1887272,North America,US,Indiana,Fort Wayne,2,5,2020,31.2
1887273,North America,US,Indiana,Fort Wayne,2,6,2020,26.0
1887274,North America,US,Indiana,Fort Wayne,2,7,2020,27.2
1887275,North America,US,Indiana,Fort Wayne,2,8,2020,28.0
1887276,North America,US,Indiana,Fort Wayne,2,9,2020,29.3
1887277,North America,US,Indiana,Fort Wayne,2,10,2020,35.1
1887278,North America,US,Indiana,Fort Wayne,2,11,2020,33.8
1887279,North America,US,Indiana,Fort Wayne,2,12,2020,29.6
1887280,North America,US,Indiana,Fort Wayne,2,13,2020,30.0
1887281,North America,US,Indiana,Fort Wayne,2,14,2020,13.4
1887282,North America,US,Indiana,Fort Wayne,2,15,2020,14.0
1887283,North America,US,Indiana,Fort Wayne,2,16,2020,33.7
1887284,North America,US,Indiana,Fort Wayne,2,17,2020,30.6
1887285,North America,US,Indiana,Fort Wayne,2,18,2020,37.5
1887286,North America,US,Indiana,Fort Wayne,2,19,2020,28.9
1887287,North America,US,Indiana,Fort Wayne,2,20,2020,24.4
1887288,North America,US,Indiana,Fort Wayne,2,21,2020,21.4
1887289,North America,US,Indiana,Fort Wayne,2,22,2020,31.7
1887290,North America,US,Indiana,Fort Wayne,2,23,2020,36.4
1887291,North America,US,Indiana,Fort Wayne,2,24,2020,36.8
1887292,North America,US,Indiana,Fort Wayne,2,25,2020,37.1
1887293,North America,US,Indiana,Fort Wayne,2,26,2020,31.0
1887294,North America,US,Indiana,Fort Wayne,2,27,2020,25.7
1887295,North America,US,Indiana,Fort Wayne,2,28,2020,20.0
1887296,North America,US,Indiana,Fort Wayne,2,29,2020,20.9
1887297,North America,US,Indiana,Fort Wayne,3,1,2020,29.5
1887298,North America,US,Indiana,Fort Wayne,3,2,2020,47.0
1887299,North America,US,Indiana,Fort Wayne,3,3,2020,42.1
1887300,North America,US,Indiana,Fort Wayne,3,4,2020,39.5
1887301,North America,US,Indiana,Fort Wayne,3,5,2020,37.7
1887302,North America,US,Indiana,Fort Wayne,3,6,2020,36.8
1887303,North America,US,Indiana,Fort Wayne,3,7,2020,33.0
1887304,North America,US,Indiana,Fort Wayne,3,8,2020,42.1
1887305,North America,US,Indiana,Fort Wayne,3,9,2020,52.4
1887306,North America,US,Indiana,Fort Wayne,3,10,2020,52.9
1887307,North America,US,Indiana,Fort Wayne,3,11,2020,37.8
1887308,North America,US,Indiana,Fort Wayne,3,12,2020,46.1
1887309,North America,US,Indiana,Fort Wayne,3,13,2020,47.1
1887310,North America,US,Indiana,Fort Wayne,3,14,2020,37.1
1887311,North America,US,Indiana,Fort Wayne,3,15,2020,35.4
1887312,North America,US,Indiana,Fort Wayne,3,16,2020,34.3
1887313,North America,US,Indiana,Fort Wayne,3,17,2020,40.7
1887314,North America,US,Indiana,Fort Wayne,3,18,2020,37.1
1887315,North America,US,Indiana,Fort Wayne,3,19,2020,42.9
1887316,North America,US,Indiana,Fort Wayne,3,20,2020,54.5
1887317,North America,US,Indiana,Fort Wayne,3,21,2020,30.7
1887318,North America,US,Indiana,Fort Wayne,3,22,2020,30.4
1887319,North America,US,Indiana,Fort Wayne,3,23,2020,35.9
1887320,North America,US,Indiana,Fort Wayne,3,24,2020,39.8
1887321,North America,US,Indiana,Fort Wayne,3,25,2020,38.2
1887322,North America,US,Indiana,Fort Wayne,3,26,2020,50.0
1887323,North America,US,Indiana,Fort Wayne,3,27,2020,47.9
1887324,North America,US,Indiana,Fort Wayne,3,28,2020,47.4
1887325,North America,US,Indiana,Fort Wayne,3,29,2020,56.7
1887326,North America,US,Indiana,Fort Wayne,3,30,2020,45.4
1887327,North America,US,Indiana,Fort Wayne,3,31,2020,37.6
1887328,North America,US,Indiana,Fort Wayne,4,1,2020,42.7
1887329,North America,US,Indiana,Fort Wayne,4,2,2020,44.4
1887330,North America,US,Indiana,Fort Wayne,4,3,2020,50.1
1887331,North America,US,Indiana,Fort Wayne,4,4,2020,51.2
1887332,North America,US,Indiana,Fort Wayne,4,5,2020,45.7
1887333,North America,US,Indiana,Fort Wayne,4,6,2020,47.3
1887334,North America,US,Indiana,Fort Wayne,4,7,2020,60.6
1887335,North America,US,Indiana,Fort Wayne,4,8,2020,63.8
1887336,North America,US,Indiana,Fort Wayne,4,9,2020,48.8
1887337,North America,US,Indiana,Fort Wayne,4,10,2020,38.3
1887338,North America,US,Indiana,Fort Wayne,4,11,2020,43.3
1887339,North America,US,Indiana,Fort Wayne,4,12,2020,53.1
1887340,North America,US,Indiana,Fort Wayne,4,13,2020,47.3
1887341,North America,US,Indiana,Fort Wayne,4,14,2020,35.6
1887342,North America,US,Indiana,Fort Wayne,4,15,2020,32.2
1887343,North America,US,Indiana,Fort Wayne,4,16,2020,33.5
1887344,North America,US,Indiana,Fort Wayne,4,17,2020,35.3
1887345,North America,US,Indiana,Fort Wayne,4,18,2020,39.2
1887346,North America,US,Indiana,Fort Wayne,4,19,2020,48.6
1887347,North America,US,Indiana,Fort Wayne,4,20,2020,46.8
1887348,North America,US,Indiana,Fort Wayne,4,21,2020,46.3
1887349,North America,US,Indiana,Fort Wayne,4,22,2020,40.7
1887350,North America,US,Indiana,Fort Wayne,4,23,2020,48.1
1887351,North America,US,Indiana,Fort Wayne,4,24,2020,51.3
1887352,North America,US,Indiana,Fort Wayne,4,25,2020,52.1
1887353,North America,US,Indiana,Fort Wayne,4,26,2020,51.4
1887354,North America,US,Indiana,Fort Wayne,4,27,2020,51.0
1887355,North America,US,Indiana,Fort Wayne,4,28,2020,59.1
1887356,North America,US,Indiana,Fort Wayne,4,29,2020,60.5
1887357,North America,US,Indiana,Fort Wayne,4,30,2020,45.3
1887358,North America,US,Indiana,Fort Wayne,5,1,2020,52.3
1887359,North America,US,Indiana,Fort Wayne,5,2,2020,64.0
1887360,North America,US,Indiana,Fort Wayne,5,3,2020,65.5
1887361,North America,US,Indiana,Fort Wayne,5,4,2020,53.6
1887362,North America,US,Indiana,Fort Wayne,5,5,2020,48.5
1887363,North America,US,Indiana,Fort Wayne,5,6,2020,48.5
1887364,North America,US,Indiana,Fort Wayne,5,7,2020,52.7
1887365,North America,US,Indiana,Fort Wayne,5,8,2020,48.6
1887366,North America,US,Indiana,Fort Wayne,5,9,2020,38.7
1887367,North America,US,Indiana,Fort Wayne,5,10,2020,47.9
1887368,North America,US,Indiana,Fort Wayne,5,11,2020,41.2
1887369,North America,US,Indiana,Fort Wayne,5,12,2020,44.5
1887370,North America,US,Indiana,Fort Wayne,5,13,2020,46.1
1896502,North America,US,Indiana,Indianapolis,1,1,2020,36.7
1896503,North America,US,Indiana,Indianapolis,1,2,2020,44.8
1896504,North America,US,Indiana,Indianapolis,1,3,2020,46.4
1896505,North America,US,Indiana,Indianapolis,1,4,2020,37.2
1896506,North America,US,Indiana,Indianapolis,1,5,2020,33.7
1896507,North America,US,Indiana,Indianapolis,1,6,2020,35.9
1896508,North America,US,Indiana,Indianapolis,1,7,2020,35.8
1896509,North America,US,Indiana,Indianapolis,1,8,2020,31.8
1896510,North America,US,Indiana,Indianapolis,1,9,2020,35.9
1896511,North America,US,Indiana,Indianapolis,1,10,2020,50.8
1896512,North America,US,Indiana,Indianapolis,1,11,2020,55.7
1896513,North America,US,Indiana,Indianapolis,1,12,2020,35.3
1896514,North America,US,Indiana,Indianapolis,1,13,2020,38.4
1896515,North America,US,Indiana,Indianapolis,1,14,2020,34.9
1896516,North America,US,Indiana,Indianapolis,1,15,2020,38.2
1896517,North America,US,Indiana,Indianapolis,1,16,2020,34.1
1896518,North America,US,Indiana,Indianapolis,1,17,2020,24.7
1896519,North America,US,Indiana,Indianapolis,1,18,2020,35.2
1896520,North America,US,Indiana,Indianapolis,1,19,2020,15.9
1896521,North America,US,Indiana,Indianapolis,1,20,2020,17.8
1896522,North America,US,Indiana,Indianapolis,1,21,2020,26.0
1896523,North America,US,Indiana,Indianapolis,1,22,2020,24.6
1896524,North America,US,Indiana,Indianapolis,1,23,2020,36.1
1896525,North America,US,Indiana,Indianapolis,1,24,2020,39.3
1896526,North America,US,Indiana,Indianapolis,1,25,2020,34.5
1896527,North America,US,Indiana,Indianapolis,1,26,2020,32.5
1896528,North America,US,Indiana,Indianapolis,1,27,2020,30.4
1896529,North America,US,Indiana,Indianapolis,1,28,2020,31.5
1896530,North America,US,Indiana,Indianapolis,1,29,2020,32.5
1896531,North America,US,Indiana,Indianapolis,1,30,2020,33.3
1896532,North America,US,Indiana,Indianapolis,1,31,2020,34.8
1896533,North America,US,Indiana,Indianapolis,2,1,2020,36.9
1896534,North America,US,Indiana,Indianapolis,2,2,2020,43.3
1896535,North America,US,Indiana,Indianapolis,2,3,2020,49.0
1896536,North America,US,Indiana,Indianapolis,2,4,2020,52.1
1896537,North America,US,Indiana,Indianapolis,2,5,2020,33.4
1896538,North America,US,Indiana,Indianapolis,2,6,2020,28.7
1896539,North America,US,Indiana,Indianapolis,2,7,2020,27.9
1896540,North America,US,Indiana,Indianapolis,2,8,2020,30.1
1896541,North America,US,Indiana,Indianapolis,2,9,2020,29.1
1896542,North America,US,Indiana,Indianapolis,2,10,2020,36.6
1896543,North America,US,Indiana,Indianapolis,2,11,2020,33.6
1896544,North America,US,Indiana,Indianapolis,2,12,2020,32.3
1896545,North America,US,Indiana,Indianapolis,2,13,2020,29.8
1896546,North America,US,Indiana,Indianapolis,2,14,2020,10.9
1896547,North America,US,Indiana,Indianapolis,2,15,2020,22.7
1896548,North America,US,Indiana,Indianapolis,2,16,2020,40.2
1896549,North America,US,Indiana,Indianapolis,2,17,2020,36.6
1896550,North America,US,Indiana,Indianapolis,2,18,2020,42.7
1896551,North America,US,Indiana,Indianapolis,2,19,2020,30.7
1896552,North America,US,Indiana,Indianapolis,2,20,2020,27.8
1896553,North America,US,Indiana,Indianapolis,2,21,2020,23.1
1896554,North America,US,Indiana,Indianapolis,2,22,2020,31.5
1896555,North America,US,Indiana,Indianapolis,2,23,2020,39.6
1896556,North America,US,Indiana,Indianapolis,2,24,2020,41.8
1896557,North America,US,Indiana,Indianapolis,2,25,2020,40.7
1896558,North America,US,Indiana,Indianapolis,2,26,2020,33.2
1896559,North America,US,Indiana,Indianapolis,2,27,2020,28.2
1896560,North America,US,Indiana,Indianapolis,2,28,2020,27.8
1896561,North America,US,Indiana,Indianapolis,2,29,2020,25.0
1896562,North America,US,Indiana,Indianapolis,3,1,2020,38.0
1896563,North America,US,Indiana,Indianapolis,3,2,2020,51.2
1896564,North America,US,Indiana,Indianapolis,3,3,2020,48.4
1896565,North America,US,Indiana,Indianapolis,3,4,2020,44.6
1896566,North America,US,Indiana,Indianapolis,3,5,2020,43.2
1896567,North America,US,Indiana,Indianapolis,3,6,2020,37.7
1896568,North America,US,Indiana,Indianapolis,3,7,2020,32.8
1896569,North America,US,Indiana,Indianapolis,3,8,2020,44.6
1896570,North America,US,Indiana,Indianapolis,3,9,2020,56.1
1896571,North America,US,Indiana,Indianapolis,3,10,2020,54.1
1896572,North America,US,Indiana,Indianapolis,3,11,2020,41.5
1896573,North America,US,Indiana,Indianapolis,3,12,2020,48.4
1896574,North America,US,Indiana,Indianapolis,3,13,2020,47.3
1896575,North America,US,Indiana,Indianapolis,3,14,2020,38.4
1896576,North America,US,Indiana,Indianapolis,3,15,2020,36.6
1896577,North America,US,Indiana,Indianapolis,3,16,2020,41.6
1896578,North America,US,Indiana,Indianapolis,3,17,2020,44.1
1896579,North America,US,Indiana,Indianapolis,3,18,2020,44.0
1896580,North America,US,Indiana,Indianapolis,3,19,2020,52.5
1896581,North America,US,Indiana,Indianapolis,3,20,2020,58.5
1896582,North America,US,Indiana,Indianapolis,3,21,2020,32.8
1896583,North America,US,Indiana,Indianapolis,3,22,2020,32.7
1896584,North America,US,Indiana,Indianapolis,3,23,2020,38.5
1896585,North America,US,Indiana,Indianapolis,3,24,2020,41.9
1896586,North America,US,Indiana,Indianapolis,3,25,2020,43.3
1896587,North America,US,Indiana,Indianapolis,3,26,2020,53.7
1896588,North America,US,Indiana,Indianapolis,3,27,2020,55.0
1896589,North America,US,Indiana,Indianapolis,3,28,2020,63.5
1896590,North America,US,Indiana,Indianapolis,3,29,2020,60.5
1896591,North America,US,Indiana,Indianapolis,3,30,2020,51.4
1896592,North America,US,Indiana,Indianapolis,3,31,2020,42.6
1896593,North America,US,Indiana,Indianapolis,4,1,2020,43.8
1896594,North America,US,Indiana,Indianapolis,4,2,2020,48.0
1896595,North America,US,Indiana,Indianapolis,4,3,2020,55.8
1896596,North America,US,Indiana,Indianapolis,4,4,2020,54.7
1896597,North America,US,Indiana,Indianapolis,4,5,2020,47.2
1896598,North America,US,Indiana,Indianapolis,4,6,2020,52.3
1896599,North America,US,Indiana,Indianapolis,4,7,2020,66.4
1896600,North America,US,Indiana,Indianapolis,4,8,2020,70.3
1896601,North America,US,Indiana,Indianapolis,4,9,2020,50.7
1896602,North America,US,Indiana,Indianapolis,4,10,2020,39.3
1896603,North America,US,Indiana,Indianapolis,4,11,2020,49.0
1896604,North America,US,Indiana,Indianapolis,4,12,2020,53.8
1896605,North America,US,Indiana,Indianapolis,4,13,2020,47.0
1896606,North America,US,Indiana,Indianapolis,4,14,2020,38.5
1896607,North America,US,Indiana,Indianapolis,4,15,2020,37.4
1896608,North America,US,Indiana,Indianapolis,4,16,2020,35.4
1896609,North America,US,Indiana,Indianapolis,4,17,2020,42.4
1896610,North America,US,Indiana,Indianapolis,4,18,2020,41.3
1896611,North America,US,Indiana,Indianapolis,4,19,2020,48.7
1896612,North America,US,Indiana,Indianapolis,4,20,2020,51.5
1896613,North America,US,Indiana,Indianapolis,4,21,2020,51.6
1896614,North America,US,Indiana,Indianapolis,4,22,2020,51.7
1896615,North America,US,Indiana,Indianapolis,4,23,2020,56.1
1896616,North America,US,Indiana,Indianapolis,4,24,2020,55.9
1896617,North America,US,Indiana,Indianapolis,4,25,2020,58.2
1896618,North America,US,Indiana,Indianapolis,4,26,2020,51.1
1896619,North America,US,Indiana,Indianapolis,4,27,2020,52.2
1896620,North America,US,Indiana,Indianapolis,4,28,2020,63.8
1896621,North America,US,Indiana,Indianapolis,4,29,2020,60.6
1896622,North America,US,Indiana,Indianapolis,4,30,2020,46.9
1896623,North America,US,Indiana,Indianapolis,5,1,2020,51.0
1896624,North America,US,Indiana,Indianapolis,5,2,2020,65.3
1896625,North America,US,Indiana,Indianapolis,5,3,2020,66.0
1896626,North America,US,Indiana,Indianapolis,5,4,2020,55.6
1896627,North America,US,Indiana,Indianapolis,5,5,2020,52.4
1896628,North America,US,Indiana,Indianapolis,5,6,2020,47.4
1896629,North America,US,Indiana,Indianapolis,5,7,2020,53.5
1896630,North America,US,Indiana,Indianapolis,5,8,2020,52.2
1896631,North America,US,Indiana,Indianapolis,5,9,2020,41.4
1896632,North America,US,Indiana,Indianapolis,5,10,2020,50.3
1896633,North America,US,Indiana,Indianapolis,5,11,2020,42.8
1896634,North America,US,Indiana,Indianapolis,5,12,2020,48.1
1896635,North America,US,Indiana,Indianapolis,5,13,2020,49.7
1905767,North America,US,Indiana,South Bend,1,1,2020,29.5
1905768,North America,US,Indiana,South Bend,1,2,2020,40.9
1905769,North America,US,Indiana,South Bend,1,3,2020,39.8
1905770,North America,US,Indiana,South Bend,1,4,2020,34.1
1905771,North America,US,Indiana,South Bend,1,5,2020,31.8
1905772,North America,US,Indiana,South Bend,1,6,2020,36.3
1905773,North America,US,Indiana,South Bend,1,7,2020,32.8
1905774,North America,US,Indiana,South Bend,1,8,2020,26.9
1905775,North America,US,Indiana,South Bend,1,9,2020,30.5
1905776,North America,US,Indiana,South Bend,1,10,2020,48.5
1905777,North America,US,Indiana,South Bend,1,11,2020,46.0
1905778,North America,US,Indiana,South Bend,1,12,2020,31.8
1905779,North America,US,Indiana,South Bend,1,13,2020,33.7
1905780,North America,US,Indiana,South Bend,1,14,2020,34.9
1905781,North America,US,Indiana,South Bend,1,15,2020,32.3
1905782,North America,US,Indiana,South Bend,1,16,2020,29.3
1905783,North America,US,Indiana,South Bend,1,17,2020,23.8
1905784,North America,US,Indiana,South Bend,1,18,2020,31.9
1905785,North America,US,Indiana,South Bend,1,19,2020,12.0
1905786,North America,US,Indiana,South Bend,1,20,2020,16.4
1905787,North America,US,Indiana,South Bend,1,21,2020,25.5
1905788,North America,US,Indiana,South Bend,1,22,2020,25.2
1905789,North America,US,Indiana,South Bend,1,23,2020,33.8
1905790,North America,US,Indiana,South Bend,1,24,2020,36.5
1905791,North America,US,Indiana,South Bend,1,25,2020,34.5
1905792,North America,US,Indiana,South Bend,1,26,2020,33.0
1905793,North America,US,Indiana,South Bend,1,27,2020,32.3
1905794,North America,US,Indiana,South Bend,1,28,2020,33.4
1905795,North America,US,Indiana,South Bend,1,29,2020,31.2
1905796,North America,US,Indiana,South Bend,1,30,2020,31.9
1905797,North America,US,Indiana,South Bend,1,31,2020,32.7
1905798,North America,US,Indiana,South Bend,2,1,2020,34.2
1905799,North America,US,Indiana,South Bend,2,2,2020,41.1
1905800,North America,US,Indiana,South Bend,2,3,2020,41.3
1905801,North America,US,Indiana,South Bend,2,4,2020,37.9
1905802,North America,US,Indiana,South Bend,2,5,2020,29.8
1905803,North America,US,Indiana,South Bend,2,6,2020,25.4
1905804,North America,US,Indiana,South Bend,2,7,2020,25.2
1905805,North America,US,Indiana,South Bend,2,8,2020,29.1
1905806,North America,US,Indiana,South Bend,2,9,2020,29.6
1905807,North America,US,Indiana,South Bend,2,10,2020,34.4
1905808,North America,US,Indiana,South Bend,2,11,2020,30.0
1905809,North America,US,Indiana,South Bend,2,12,2020,28.0
1905810,North America,US,Indiana,South Bend,2,13,2020,28.3
1905811,North America,US,Indiana,South Bend,2,14,2020,13.0
1905812,North America,US,Indiana,South Bend,2,15,2020,16.7
1905813,North America,US,Indiana,South Bend,2,16,2020,30.7
1905814,North America,US,Indiana,South Bend,2,17,2020,29.7
1905815,North America,US,Indiana,South Bend,2,18,2020,35.7
1905816,North America,US,Indiana,South Bend,2,19,2020,26.5
1905817,North America,US,Indiana,South Bend,2,20,2020,21.7
1905818,North America,US,Indiana,South Bend,2,21,2020,20.4
1905819,North America,US,Indiana,South Bend,2,22,2020,33.0
1905820,North America,US,Indiana,South Bend,2,23,2020,41.1
1905821,North America,US,Indiana,South Bend,2,24,2020,40.2
1905822,North America,US,Indiana,South Bend,2,25,2020,37.0
1905823,North America,US,Indiana,South Bend,2,26,2020,30.1
1905824,North America,US,Indiana,South Bend,2,27,2020,26.1
1905825,North America,US,Indiana,South Bend,2,28,2020,23.9
1905826,North America,US,Indiana,South Bend,2,29,2020,25.0
1905827,North America,US,Indiana,South Bend,3,1,2020,34.1
1905828,North America,US,Indiana,South Bend,3,2,2020,46.7
1905829,North America,US,Indiana,South Bend,3,3,2020,38.3
1905830,North America,US,Indiana,South Bend,3,4,2020,38.1
1905831,North America,US,Indiana,South Bend,3,5,2020,36.7
1905832,North America,US,Indiana,South Bend,3,6,2020,35.7
1905833,North America,US,Indiana,South Bend,3,7,2020,30.7
1905834,North America,US,Indiana,South Bend,3,8,2020,46.6
1905835,North America,US,Indiana,South Bend,3,9,2020,54.9
1905836,North America,US,Indiana,South Bend,3,10,2020,53.3
1905837,North America,US,Indiana,South Bend,3,11,2020,35.5
1905838,North America,US,Indiana,South Bend,3,12,2020,42.3
1905839,North America,US,Indiana,South Bend,3,13,2020,45.3
1905840,North America,US,Indiana,South Bend,3,14,2020,37.7
1905841,North America,US,Indiana,South Bend,3,15,2020,36.1
1905842,North America,US,Indiana,South Bend,3,16,2020,34.8
1905843,North America,US,Indiana,South Bend,3,17,2020,39.2
1905844,North America,US,Indiana,South Bend,3,18,2020,36.4
1905845,North America,US,Indiana,South Bend,3,19,2020,43.1
1905846,North America,US,Indiana,South Bend,3,20,2020,48.0
1905847,North America,US,Indiana,South Bend,3,21,2020,28.5
1905848,North America,US,Indiana,South Bend,3,22,2020,28.4
1905849,North America,US,Indiana,South Bend,3,23,2020,34.6
1905850,North America,US,Indiana,South Bend,3,24,2020,34.3
1905851,North America,US,Indiana,South Bend,3,25,2020,42.5
1905852,North America,US,Indiana,South Bend,3,26,2020,51.8
1905853,North America,US,Indiana,South Bend,3,27,2020,49.0
1905854,North America,US,Indiana,South Bend,3,28,2020,50.5
1905855,North America,US,Indiana,South Bend,3,29,2020,54.7
1905856,North America,US,Indiana,South Bend,3,30,2020,42.8
1905857,North America,US,Indiana,South Bend,3,31,2020,38.4
1905858,North America,US,Indiana,South Bend,4,1,2020,43.0
1905859,North America,US,Indiana,South Bend,4,2,2020,41.7
1905860,North America,US,Indiana,South Bend,4,3,2020,51.2
1905861,North America,US,Indiana,South Bend,4,4,2020,48.4
1905862,North America,US,Indiana,South Bend,4,5,2020,42.4
1905863,North America,US,Indiana,South Bend,4,6,2020,46.1
1905864,North America,US,Indiana,South Bend,4,7,2020,62.7
1905865,North America,US,Indiana,South Bend,4,8,2020,59.0
1905866,North America,US,Indiana,South Bend,4,9,2020,45.3
1905867,North America,US,Indiana,South Bend,4,10,2020,39.0
1905868,North America,US,Indiana,South Bend,4,11,2020,46.1
1905869,North America,US,Indiana,South Bend,4,12,2020,54.9
1905870,North America,US,Indiana,South Bend,4,13,2020,45.6
1905871,North America,US,Indiana,South Bend,4,14,2020,34.7
1905872,North America,US,Indiana,South Bend,4,15,2020,32.1
1905873,North America,US,Indiana,South Bend,4,16,2020,32.3
1905874,North America,US,Indiana,South Bend,4,17,2020,36.1
1905875,North America,US,Indiana,South Bend,4,18,2020,39.2
1905876,North America,US,Indiana,South Bend,4,19,2020,50.7
1905877,North America,US,Indiana,South Bend,4,20,2020,46.4
1905878,North America,US,Indiana,South Bend,4,21,2020,44.1
1905879,North America,US,Indiana,South Bend,4,22,2020,38.7
1905880,North America,US,Indiana,South Bend,4,23,2020,47.0
1905881,North America,US,Indiana,South Bend,4,24,2020,50.3
1905882,North America,US,Indiana,South Bend,4,25,2020,45.3
1905883,North America,US,Indiana,South Bend,4,26,2020,49.9
1905884,North America,US,Indiana,South Bend,4,27,2020,48.0
1905885,North America,US,Indiana,South Bend,4,28,2020,57.6
1905886,North America,US,Indiana,South Bend,4,29,2020,57.7
1905887,North America,US,Indiana,South Bend,4,30,2020,42.8
1905888,North America,US,Indiana,South Bend,5,1,2020,49.1
1905889,North America,US,Indiana,South Bend,5,2,2020,64.4
1905890,North America,US,Indiana,South Bend,5,3,2020,63.4
1905891,North America,US,Indiana,South Bend,5,4,2020,51.0
1905892,North America,US,Indiana,South Bend,5,5,2020,47.8
1905893,North America,US,Indiana,South Bend,5,6,2020,46.3
1905894,North America,US,Indiana,South Bend,5,7,2020,50.5
1905895,North America,US,Indiana,South Bend,5,8,2020,43.8
1905896,North America,US,Indiana,South Bend,5,9,2020,38.5
1905897,North America,US,Indiana,South Bend,5,10,2020,48.8
1905898,North America,US,Indiana,South Bend,5,11,2020,40.2
1905899,North America,US,Indiana,South Bend,5,12,2020,45.7
1905900,North America,US,Indiana,South Bend,5,13,2020,46.9
1915032,North America,US,Iowa,Des Moines,1,1,2020,31.1
1915033,North America,US,Iowa,Des Moines,1,2,2020,39.8
1915034,North America,US,Iowa,Des Moines,1,3,2020,33.3
1915035,North America,US,Iowa,Des Moines,1,4,2020,28.3
1915036,North America,US,Iowa,Des Moines,1,5,2020,36.4
1915037,North America,US,Iowa,Des Moines,1,6,2020,31.6
1915038,North America,US,Iowa,Des Moines,1,7,2020,33.0
1915039,North America,US,Iowa,Des Moines,1,8,2020,23.1
1915040,North America,US,Iowa,Des Moines,1,9,2020,40.1
1915041,North America,US,Iowa,Des Moines,1,10,2020,28.9
1915042,North America,US,Iowa,Des Moines,1,11,2020,15.8
1915043,North America,US,Iowa,Des Moines,1,12,2020,20.2
1915044,North America,US,Iowa,Des Moines,1,13,2020,27.7
1915045,North America,US,Iowa,Des Moines,1,14,2020,33.2
1915046,North America,US,Iowa,Des Moines,1,15,2020,24.3
1915047,North America,US,Iowa,Des Moines,1,16,2020,5.4
1915048,North America,US,Iowa,Des Moines,1,17,2020,13.9
1915049,North America,US,Iowa,Des Moines,1,18,2020,20.7
1915050,North America,US,Iowa,Des Moines,1,19,2020,1.0
1915051,North America,US,Iowa,Des Moines,1,20,2020,3.5
1915052,North America,US,Iowa,Des Moines,1,21,2020,5.2
1915053,North America,US,Iowa,Des Moines,1,22,2020,27.8
1915054,North America,US,Iowa,Des Moines,1,23,2020,32.3
1915055,North America,US,Iowa,Des Moines,1,24,2020,31.2
1915056,North America,US,Iowa,Des Moines,1,25,2020,29.6
